_id,link,text,date,Likes,Comments,sentiment
6625947181aad1cc6b12a0cc,https://twitter.com/sam_official586/status/1782172442745790774#m,#Palestine solidarity protesters march in #Spain's #Madrid to protest #Israel's war on #Gaza and call for a ceasefire in the besieged enclave.,"Apr 21, 2024 · 10:19 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0cd,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172414782345656#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:19 PM UTC",0,1,Neutral
6625947181aad1cc6b12a0ce,https://twitter.com/Sereen_Sara/status/1782070664175755440#m,#Texas Congressman Joaquin Castro has spoken out against his country's consistent arms support for Israel during recent Congressional votes. #IsraeliNewNazism #StopArmingIsrael #GazaHolocasut #GenocideJoe #GazaGenocide #Gaza #IsraeliTerrorists #Israel #USA #Palestine,"Apr 21, 2024 · 3:35 PM UTC",30,4,Positive
6625947181aad1cc6b12a0cf,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172378254225515#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:19 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0d0,https://twitter.com/ranumpowerplay/status/1782049658006839763#m,"Kicked Out of Class for #Palestine Solidarity, Prof. #JodiDean Speaks Out https://piped.video/-uikcwVGGO8?si=aYCuGOKVTqI6tzEz #GreatAwakening #BDS #GeneralStrike #RIPRAaronBushnell #GenocideJoeBiden #ICJGenocideConvention #ceasefireNowPermanently #IsraelisATerroristState #AIPAC #ADL #CorruptGovernment #NWO","Apr 21, 2024 · 2:12 PM UTC",3,1,Neutral
6625947181aad1cc6b12a0d1,https://twitter.com/CGMeifangZhang/status/1781852084796592395#m,** Chinese Foreign Minister Wang Yi: Prompt admission of #Palestine into UN is to rectify historical injustice,"Apr 21, 2024 · 1:06 AM UTC",129,12,Negative
6625947181aad1cc6b12a0d2,https://twitter.com/palinfoen/status/1781971141319614786#m,"American actress #SusanSarandon joins #Palestine solidarity activists rallying outside #ColumbiaUniversity   gates, sharing a message of solidarity with the protesters. #IsraeliNewNazism #IsraeliTerrorists","Apr 21, 2024 · 9:00 AM UTC",126,6,Neutral
6625947181aad1cc6b12a0d3,https://twitter.com/december9200/status/1782144657142464512#m,Help Layla and her family evacuate out of Palestine by boosting and donating to her gfm:  https://www.gofundme.com/f/m5z49p-help-me-survive-the-bombing?member=33075993&sharetype=teams&utm_campaign=p_na+share-sheet&utm_medium=social&utm_source=whatsapp #Palestine #FreePalestine,"Apr 21, 2024 · 8:29 PM UTC",4,1,Neutral
6625947181aad1cc6b12a0d4,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172338060136555#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:19 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0d5,https://twitter.com/VachonGhislain/status/1782167046584758360#m,Abdel Fattah al-Sissi … tu es bien dans ton confort ?   #Egypte #Egypt #Gaza #Palestine #Rafah #Sissi,"Apr 21, 2024 · 9:58 PM UTC",5,3,Neutral
6625947181aad1cc6b12a0d6,https://twitter.com/Sereen_Sara/status/1782086830101332273#m,An Israeli bulldozer vandalizing infrastructure during its withdrawal from Nour Shams refugee camp in the #WestBank.#Israel killed at least 13 residents during its raid into the refugee camp #IsraeliNewNazism #StopArmingIsrael #GazaHolocasut #Palestine #GazaGenocide #Gaza #Israel,"Apr 21, 2024 · 4:39 PM UTC",10,4,Negative
6625947181aad1cc6b12a0d7,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172299065712712#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:19 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0d8,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172262726267129#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:19 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0d9,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172225204093164#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:19 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0da,https://twitter.com/LensVeritatis/status/1782044149287719047#m,"🛑 In a tightening grip of isolation, Israel sees airlines retreat, routes vanish, and frequencies fade. Who is being besieged now⁉️#Gaza #Israel #Palestina #Palestine #GazaFamine","Apr 21, 2024 · 1:50 PM UTC",150,20,Neutral
6625947181aad1cc6b12a0db,https://twitter.com/ferozwala/status/1782116724793598121#m,"Urgent| Press coverage: Israeli occupation aircraft launch a new air strike on the Al-Zaytoun neighbourhood, southeast of Gaza City.  #Gaza #Palestine @qudsn #Breaking","Apr 21, 2024 · 6:38 PM UTC",2,0,Positive
6625947181aad1cc6b12a0dc,https://twitter.com/Omani1love/status/1782164480127873032#m,*PLEASE FOLLOW AND KEEP TRACK !  Freedom Flotilla Coalition  @GazaFFlotilla  🙏🏽May God protect them  and grant them success!   #Gaza ❤️ #Palestine 🇵🇸#VivaPalestina✊🏽,"Apr 21, 2024 · 9:48 PM UTC",1,0,Positive
6625947181aad1cc6b12a0dd,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172190068355499#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:18 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0de,https://twitter.com/Amine_Saha/status/1781051469522669882#m,"Entendez le bien, notre détermination à rester solidaire du peuple palestinien est intacte et ne souffre d’aucune faille.   Merci @GuiraudInd.  #Gaza #genocide #palestine","Apr 18, 2024 · 8:05 PM UTC",362,94,Neutral
6625947181aad1cc6b12a0df,https://twitter.com/xnewsagency/status/1782166591641194580#m,🔴 #Sondakika  Kudüs'ün Kuzeyindeki Şuafat mülteci kampında Filistinliler ile İsrail güçleri arasında çatışmalar yaşanıyor.  #migros #Amedspor #samimiyseniz #savaş #ElClasico #GSvPS #SarıMelekler #Palestine #Irak #deprem   Serenay #beyazfutbol  Mansur Yavaş İmamoğlu #GazaWar,"Apr 21, 2024 · 9:56 PM UTC",5,0,Neutral
6625947181aad1cc6b12a0e0,https://twitter.com/ConlustroR/status/1782094223216411076#m,Yummy or Not !   Not for me..... for a number of reasons   @docbiss @jathorpmfm @CartlandDavid @DrAngela4Health @CShoemakerMD @FLSurgeonGen @SabinehazanMD   This is not Food....   #unhealthy #junk #Boycott #Palestine,"Apr 21, 2024 · 5:09 PM UTC",2,2,Negative
6625947181aad1cc6b12a0e1,https://twitter.com/shameensuleman/status/1782036995348267066#m,SHE IS ON HER WAY TO #palestine 🇵🇸🫡 MAY GOD BE WITH YOU MY FREIND @swilkinsonbc @MENAUncensored,"Apr 21, 2024 · 1:21 PM UTC",43,8,Neutral
6625947181aad1cc6b12a0e2,https://twitter.com/portomh/status/1782172033998025058#m,#USA #GazaGenocide #Palestine,"Apr 21, 2024 · 10:18 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0e3,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782172030693191831#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:18 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0e4,https://twitter.com/_NicoleNonya/status/1782132210801217887#m,"Kanye West claims ""Jewish Zionists"" promoting degeneracy.   @kanyewest isn't so crazy now that the world is watching Jews commit genocide in #Palestine. American Zionists fund it!  Kanye West exoloded👇👇","Apr 21, 2024 · 7:40 PM UTC",76,4,Negative
6625947181aad1cc6b12a0e5,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782171987043103000#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:18 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0e6,https://twitter.com/LeMediaTV/status/1782121268793249924#m,"🇵🇸 #Palestine : ils racontent l’horreur de l’occupation par #Israel !   Ce soir à 21h sur Le Média ! Canal 350 de Free ou sur : https://www.lemediatv.fr/direct  Ils et elles s’appellent Odeh, Jamila et Kareem. Un est catholique, l’autre musulmane et le dernier est juif.  Ce sont les héros du documentaire de Marie Géniès : “Une mémoire contre l’oubli”","Apr 21, 2024 · 6:56 PM UTC",55,4,Positive
6625947181aad1cc6b12a0e7,https://twitter.com/Omani1love/status/1782104143693242745#m,🙏🏽 #Gaza ❤️ #Palestine 🇵🇸  Free Palestine You Bastards!  #VivaPalestina! 🇵🇸 ✊🏽,"Apr 21, 2024 · 5:48 PM UTC",14,0,Positive
6625947181aad1cc6b12a0e8,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782171918487171329#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:17 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0e9,https://twitter.com/RafiaSultan3/status/1782069738266640606#m,Israeli warplanes have been bombarding Rafah city in Gaza in a very heavy bombardment. The magnitude of the bombardment was caught on camera. #IsraeliNewNazism #Rafah #Palestine,"Apr 21, 2024 · 3:31 PM UTC",47,5,Negative
6625947181aad1cc6b12a0ea,https://twitter.com/armelle_pertus/status/1782170152651338004#m,"2/2 🗞️Vente de notre journal Révolutionnaires 🔥 et diff chaque semaine d’un nouveau bulletin ! 📣  🤝lien souscription : https://nouveaupartianticapitaliste.fr/souscription/ 🔴A #Gennevilliers ,mardi #14mai se tiendra une réunion publique du #npa : En #palestine ,stop au génocide et à l’impunité d’Israël ❗️","Apr 21, 2024 · 10:10 PM UTC",4,0,Neutral
6625947181aad1cc6b12a0eb,https://twitter.com/MiddleEastEye/status/1781969143345877085#m,"🔴 LIVE DAY 198 #Israel #Palestine   Morning Recap:   - Nine Palestinian children were among 16 killed in yet another wave of early Sunday morning Israeli air strikes on homes in Rafah  - Civil defence teams discovered a mass grave with 50 bodies buried in the courtyards of Nasser hospital in Khan Younis, which was raided and attacked by Israeli forces in February  - In the occupied West Bank, Israeli forces withdrew from Nur Shams refugee camp later on Saturday after a 50-hour-long assault, leaving 14 people killed and mass destruction to residential homes  - On Sunday morning, two Palestinians were killed by Israeli forces near Hebron after they allegedly attempted to attack soldiers.  Follow for live updates ⤵️ https://www.middleeasteye.net/live/israels-war-gaza-live-israel-pounds-rafah-overnight-strikes","Apr 21, 2024 · 8:52 AM UTC",185,11,Negative
6625947181aad1cc6b12a0ec,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782171871888457854#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:17 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0ed,https://twitter.com/IrnaEnglish/status/1782086062678081606#m,Demonstration in solidarity with #Gaza and #Palestine in Tunisia,"Apr 21, 2024 · 4:36 PM UTC",56,5,Neutral
6625947181aad1cc6b12a0ee,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782171824270500212#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:17 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0ef,https://twitter.com/furkannewscom/status/1782052856918335886#m,Han Yunus'ta Nasır Hastanesi avlusunda Toplu Mezar: Elleri arkadan bağlanmış 200 şehit naaşı bulundu  اخبار #حرب_غزة #غزة_تنتصر #عاجل #فيديو #Palestine #Gaza #Gaza_Genocide,"Apr 21, 2024 · 2:24 PM UTC",51,1,Neutral
6625947181aad1cc6b12a0f0,https://twitter.com/shirleyAnn397/status/1782167563071283572#m,They have lost the world. Time to remove nuttinyahoo.  The world stands with #Palestine,"Apr 21, 2024 · 10:00 PM UTC",2,0,Neutral
6625947181aad1cc6b12a0f1,https://twitter.com/ferozwala/status/1782171798626525401#m,📹Press coverage: Casualties reported as a result of raids by the Israeli occupation in northern Gaza.  #Gaza #Palestine @qudsn #Breaking,"Apr 21, 2024 · 10:17 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0f2,https://twitter.com/niinamuslimah/status/1782171781559644201#m,"Wholesome and a reminder that the depiction of Arab-Muslim men by the West as “savages, misogynist, predatory” etc etc is all racist dehumanising propaganda and just projection of their own degenerate social norms & lack of integrity, honour and benevolent masculinity. #Palestine","Apr 21, 2024 · 10:17 PM UTC",2,0,Positive
6625947181aad1cc6b12a0f3,https://twitter.com/PalestineMia/status/1782168732468760666#m,"FYI: @WHO @MSF @MSF_uk @RedCross @UNODC_HTMSS @CIJ_ICJ  Though with no hope, maybe an 🇮🇱 doctor's letter might somehow change the appalling situation.  #DefundIsrael #Dismantle_israel_Now #FreePalestineFromlsraelNOW #Palestine only for Palestinians","Apr 21, 2024 · 10:05 PM UTC",1,0,Negative
6625947181aad1cc6b12a0f4,https://twitter.com/wRLMyxE7ZEr5CKr/status/1782171757962830026#m,لحكام والحكومات يبدأون الحروب! جميع المواطنين ضد الحرب! رغبة جميع المواطنين هي تناول العشاء معًا كعائلة كل يوم. ضد الحرب! ضد الحرب! ! ضد الحرب! ! ! #أوكرانيا #روسيا #فلسطين #غزة #إسرائيل #Ukraine #Russia #Palestine #Gaza #Israel,"Apr 21, 2024 · 10:17 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0f5,https://twitter.com/MayadeenEnglish/status/1782150615738540372#m,"IOF detain bodies of martyrs amid ongoing aggression in West Bank  The tally of bodies held by the occupation authorities in cemeteries and morgues has increased to 497 martyrs, comprising 26 prisoners, 51 children, and six female martyrs.  #Palestine https://en.mdn.tv/7kgw","Apr 21, 2024 · 8:53 PM UTC",7,0,Neutral
6625947181aad1cc6b12a0f6,https://twitter.com/FarahM313/status/1782171745908056339#m,#gaza #gazagenocide #freepalestine #israelinazi #holocaust #collectivepunishment #endthesiege #humanrights #liberty #justice #freegaza #palestine #EndTheOccupation #israel,"Apr 21, 2024 · 10:17 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0f7,https://twitter.com/ZainAbbadi11/status/1782128160198275419#m,"🚨The New York Times instructs its journalists to avoid using the terms ""#Genocide, #EthnicCleansing, and #RefugeeCamps"" when writing about #Palestine.  And, even further, discourages referring to Palestine as ""Palestine"" whatsoever.  #FreedomOfSpeech!","Apr 21, 2024 · 7:23 PM UTC",26,1,Positive
6625947181aad1cc6b12a0f8,https://twitter.com/sirajnoorani/status/1782171739289739721#m,"Urgent| Local sources: Shooting targeted the Israeli occupation forces during the storming of the town of #Bazaria, northwest of #Nablus.  #WestBank #Palestine @qudsn #Breaking","Apr 21, 2024 · 10:17 PM UTC",0,1,Neutral
6625947181aad1cc6b12a0f9,https://twitter.com/AnonOzzyDude/status/1782171733736255511#m,🇵🇸❌🇮🇱 #Breaking A video documents injuries among occupation soldiers during the recent invasion of Nour Shams camp  #FreePalestine #Palestine #Gaza #IsraelIsATerroristState #ısraelTerrorists,"Apr 21, 2024 · 10:17 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0fa,https://twitter.com/RimzFatima/status/1781872988935410093#m,"इतिहास में लिखा जाएगा कि जिस वक़्त गाज़ा के मासूम पानी के लिए तड़प रहे थें,  उस वक़्त हम चैन से रह रहे थे... 🇵🇸😭 #FreePalestine #Palestine #SaveGaza","Apr 21, 2024 · 2:30 AM UTC",639,135,Neutral
6625947181aad1cc6b12a0fb,https://twitter.com/CarymaRules/status/1782153791363518530#m,"Protester and counter protester compete with chants and rants, respectively.   #cdnpoli #Toronto #Palestine #Israel #Gaza #ProtestMania","Apr 21, 2024 · 9:05 PM UTC",1,1,Neutral
6625947181aad1cc6b12a0fc,https://twitter.com/VachonGhislain/status/1782132956066160879#m,"Israël … une longue histoire … mais où sont les territoires ?   Mon intuition était bonne, le nombre d’enfants morts dépasse 15 370 …   #goyims #sioniste #Zionist #Iran #Lebanon #US #USA #Israel #Israeli #Gaza #Palestine #Hamas #Hezbollah #Yemen #Rafah #Westbank #IronDome #OTAN #NATO #ICJ","Apr 21, 2024 · 7:43 PM UTC",14,1,Neutral
6625947181aad1cc6b12a0fd,https://twitter.com/Halexyt/status/1782168218213192120#m,"26 morti a #Rafah in meno di 24 ore, tra cui 16 bambini e 5 donne. #Palestina #Palestine","Apr 21, 2024 · 10:03 PM UTC",0,0,Neutral
6625947181aad1cc6b12a0fe,https://twitter.com/Darwin_f1978/status/1780103454330929204#m,"""Quiero pasar por encima de su cabeza (del soldado israelí) como él pasó por encima de la mía""  Un niño palestino traumatizado que fue baleado y secuestrado por soldados israelíes dice que quiere hacerles lo que ellos le hicieron a él.  @PressTV - #Palestine","Apr 16, 2024 · 5:18 AM UTC",12,3,Neutral
6625947181aad1cc6b12a0ff,https://twitter.com/matincantweet/status/1782160617853288797#m,Heart Breaking News:-Israel is bombing once again Rafah.#RafahBombing #IsraeliNewNazism #Palestine,"Apr 21, 2024 · 9:32 PM UTC",27,6,Neutral
6625947181aad1cc6b12a100,https://twitter.com/cheguwera/status/1782038704204231097#m,"Today, Israeli regime drops a 900 kg bomb on defenseless people in #Rafah! #Palestine #Israel #Gaza","Apr 21, 2024 · 1:28 PM UTC",36,3,Negative
6625947181aad1cc6b12a101,https://twitter.com/JamshaidMsandhu/status/1782020074637017165#m,This humanitarian aid is from the people of Pakistan through @AlkhidmatOrg but what have you and your @GovtofPakistan done for the people of #Palestine ?  besides arresting & showing fascism towards the people protesting for #Gaza,"Apr 21, 2024 · 12:14 PM UTC",17,0,Neutral
6625947181aad1cc6b12a102,https://twitter.com/y6QOmcYEtyVlCQi/status/1782171423819059706#m,شاهد كيف عبّرالفلسطينيون عن الضربة الحيدرية. ففي نهاية المطاف، العجم سينقذ العرب، ولم ينقذ أحد فلسطين، ولكن ذات يوم ستنقذ فلسطين العالم. ان شاءالله. بحول الله وقوته. #Palestine #Iran,"Apr 21, 2024 · 10:15 PM UTC",1,0,Neutral
6625947181aad1cc6b12a103,https://twitter.com/LadyAfro17/status/1782035480353091794#m,"21 aprile 2024, Israele - Palestina  GLI EBREI SIONISTI SI RICONOSCONO SUBITO , UCCIDONO GLI INNOCENTI !   Il momento in cui i #terroristi sionisti hanno preso di mira i #palestinesi nel quartiere di #A_Tupah, nel nord di #Gaza City.  #21aprile #Palestine #Israel #EurasiaNews #Medioriente #Israele #Gaza #GazaGenocide https://tinyurl.com/4pu9kjuh","Apr 21, 2024 · 1:15 PM UTC",3,0,Neutral
6625947181aad1cc6b12a104,https://twitter.com/war_noir/status/1782119010949013590#m,#Lebanon / #Palestine / #Israel 🇱🇧🇵🇸🇮🇱: #Hezbollah carried out a missile strike on #IDF soldiers inside a building in the town of #Metula.  Group used a #Russia-made 🇷🇺 9M113 'Konkurs' HEAT missile (with 9P135M Launcher) —likely sourced from the military stocks of #Syria 🇸🇾.,"Apr 21, 2024 · 6:47 PM UTC",45,0,Negative
6625947181aad1cc6b12a105,https://twitter.com/quds_feed/status/1782171327358554460#m,♦️عاجل | طائرات الاحتلال تستهدف منطقة البروك بدير البلح وسط قطاع غزة  #غزة #فلسطين #غزة_تحت_القصف #طوفان_الأقصى #Gaza #GazaUnderAttack #Palestine #Photography #News #Israel,"Apr 21, 2024 · 10:15 PM UTC",0,0,Neutral
6625947181aad1cc6b12a106,https://twitter.com/Houssem01039814/status/1782160077798953151#m,#جرائم_اسرائيل #رائحة_الموت #Palestine,"Apr 21, 2024 · 9:30 PM UTC",8,0,Neutral
6625947181aad1cc6b12a107,https://twitter.com/Video_Forensics/status/1782171206164389913#m,Rank-and-file @metpoliceuk officers call for more robust policing at pro-Palestine protests  Scotland Yard urged to protect Jewish community from intimidation  https://www.telegraph.co.uk/news/2024/04/21/police-call-robust-presence-pro-palestine-protests via @Telegraph #Israel #Palestine #Gaza #Hamas #London,"Apr 21, 2024 · 10:15 PM UTC",0,0,Positive
6625947181aad1cc6b12a108,https://twitter.com/quds_feed/status/1782171159234052226#m,♦️فيديو| نقل إصابات جراء غارات على شمال غزة.  #غزة #فلسطين #غزة_تحت_القصف #طوفان_الأقصى #Gaza #GazaUnderAttack #Palestine #Photography #News #Israel,"Apr 21, 2024 · 10:14 PM UTC",0,0,Neutral
6625947181aad1cc6b12a109,https://twitter.com/ferozwala/status/1782171068427616688#m,"https://nitter.net/qudsn/status/1782166806427300117/video/1 📹Urgent| Local sources: Shooting targeted the Israeli occupation forces during the storming of the town of #Bazaria, northwest of #Nablus.  #WestBank #Palestine @qudsn #Breaking  ▪️A young man was shot during clashes at the Shuafat refugee camp checkpoint, northeast of occupied Jerusalem.","Apr 21, 2024 · 10:14 PM UTC",0,0,Positive
6625947181aad1cc6b12a10a,https://twitter.com/Shanna__Bylka/status/1782136826745983298#m,"Le Major Dor Zimel, 27 ans, originaire d'Or Yehuda, a été éliminé par un drone kamikaze à Arab al Aramshe au Nord de la #Palestine occupée.  Zimel servit comme commandant adjoint de compagnie, dans le bataillon 8103 (6e brigade, « Etzioni »). #Gaza #israel","Apr 21, 2024 · 7:58 PM UTC",18,8,Positive
6625947181aad1cc6b12a10b,https://twitter.com/CarymaRules/status/1782166242310115498#m,Streetcars backed up at Yonge and King as protesters take the intersection.   #cdnpoli #Toronto #Palestine #Israel #Gaza #ProtestMania,"Apr 21, 2024 · 9:55 PM UTC",14,14,Neutral
6625947181aad1cc6b12a10c,https://twitter.com/Jen_Jen_888/status/1782170965151011298#m,God Bless these men and all who have donated to those that need 🙏🏽 #Palestine #Gaza #tate #Garcia #GarciaVsHaney,"Apr 21, 2024 · 10:14 PM UTC",0,0,Neutral
6625947181aad1cc6b12a10d,https://twitter.com/7pttp8/status/1781561461812138139#m,We Don’t Want Your Money With Blood on it. ⚡The Republic of #Maldives is Now Banning #Israeli Settlers From Entering the Country in the Aftermath of the Ongoing Israeli Genocide in Gaza. #Palestine #Rafah #IsraeliTerrorists #Israel #Russia #China #Sahara #GenocideJoe #Gaza,"Apr 20, 2024 · 5:52 AM UTC",60,6,Neutral
6625947181aad1cc6b12a10e,https://twitter.com/amparocastro61/status/1781896830042742827#m,Me da escalofrío y me llena de orgullo escuchar a esto jóvenes  Neoyorkinos tan valientes defendiendo a #Gaza #Palestine  Los jóvenes  son la fuerza del futuro.,"Apr 21, 2024 · 4:04 AM UTC",20,1,Neutral
6625947181aad1cc6b12a10f,https://twitter.com/slovenskimedved/status/1782170881155891377#m,📢📢📢Right now: 🇮🇱 Israel have blocked the road to dozens of trucks carrying humanitarian aid in the Gaza Strip. #Isreal #Gaza #Palestine,"Apr 21, 2024 · 10:13 PM UTC",0,0,Neutral
6625947181aad1cc6b12a110,https://twitter.com/MimiFabienne/status/1782170823836532973#m,#gaza #SaveGazaCivilians #freepalestine #palestine #gazagenocide Please help this Mom and kids evacuate Gaza. She is a photographer and that was their only source of income Click the link for more info https://gofund.me/3bac9d09,"Apr 21, 2024 · 10:13 PM UTC",2,2,Positive
6625947181aad1cc6b12a111,https://twitter.com/ProjPalestine75/status/1782170766932681186#m,Thousands of settlers call for Israeli Occupation PM Netanyahu’s removal from office in “Tel Aviv.”  #Palestine #ProjectPalestine #Occupation #OccupationMustEnd #HospitalBombing #Apartheid #FreePalestine #PalestineWillBeFree #SavePalestine #Palestine🇵🇸 #Palestinians,"Apr 21, 2024 · 10:13 PM UTC",0,0,Neutral
6625947181aad1cc6b12a112,https://twitter.com/sjpchi/status/1781781099972051023#m,CHICAGO PROTESTERS SHUT DOWN WACKER DRIVE!!!!  #chicago #palestine #PalestineWillBeFree #gaza,"Apr 20, 2024 · 8:24 PM UTC",5567,155,Negative
6625947181aad1cc6b12a113,https://twitter.com/Shanna__Bylka/status/1782133289135784368#m,"Des jeunes Palestiniens ont brûlé le véhicule de colons alors que ces derniers attaquaient le village de Barqa, à l'est de Ramallah, en Cisjordanie. #Palestine","Apr 21, 2024 · 7:44 PM UTC",32,2,Neutral
6625947181aad1cc6b12a114,https://twitter.com/IKYouthWingPTI/status/1776919979582955776#m,"He suffered a 4 day journey to a camp Rafah camp, after his whole family was killed by Israel. What future will he have? #WrestleManiaXL #knacking #BABYMONSTERFirstStage #런쥔이왔당 #BABYMONSTER #AsimMunirTraitor #Palestine #Iran #IsraeliButchers","Apr 7, 2024 · 10:28 AM UTC",29,9,Neutral
6625947181aad1cc6b12a115,https://twitter.com/MuslimSpot/status/1782170653019275549#m,Advice for a friend who committed zina   #Muslim #MuslimCorner #Islam #Feminism #Redpill #Marriage #Nikkah #Muslimmen #Muslimwomen #Hijab #Hijabi #Palestine #Zionist #Islam #Ummah #India #Pakistan #Arab #Somali #KSA #Morocco #Palestine #Turkey https://ift.tt/Qgc38yw  This is…,"Apr 21, 2024 · 10:12 PM UTC",0,0,Neutral
6625947181aad1cc6b12a116,https://twitter.com/General_Sport7/status/1782170648627839391#m,You read from this statement that #Hamas and the people of #Palestine are helpless VS #Isreal.  May help come quick before #Rafah is flattened too.,"Apr 21, 2024 · 10:12 PM UTC",1,0,Positive
